precipitacion;temp_med;temp_max;temp_min;humedad_med;humedad_max;humedad_min;vel_viento_med;dir_viento;vel_viento_max;dir_viento_racha_max;Rs;ETo
0.00;24.20;28.10;21.70;82.00;96.00;63.00;2.60;84.00;7.70;175.00;11.90;2.60
0.00;24.30;28.50;21.70;83.00;97.00;60.00;2.40;108.00;7.10;150.00;17.90;3.60
0.10;24.70;28.30;21.00;86.00;98.00;64.00;2.50;140.00;8.10;148.00;15.80;3.20
0.00;25.10;29.10;22.30;83.00;98.00;56.00;2.70;162.00;7.60;136.00;19.90;3.90
0.00;24.40;30.30;20.80;79.00;97.00;48.00;1.90;358.00;6.60;131.00;16.70;3.40
0.00;23.30;28.20;19.60;81.00;97.00;59.00;2.30;337.00;7.00;136.00;16.00;3.10
0.00;23.80;28.20;19.80;82.00;97.00;57.00;2.70;228.00;8.80;163.00;19.60;3.70
0.00;24.40;30.30;20.10;80.00;97.00;46.00;2.70;252.00;8.50;180.00;21.50;4.20
0.00;24.20;29.10;20.00;76.00;95.00;47.00;2.50;166.00;7.30;128.00;20.70;4.10
0.80;24.50;29.10;21.20;81.00;97.00;54.00;2.20;229.00;6.70;295.00;16.50;3.30
0.00;23.90;29.00;21.40;82.00;97.00;55.00;2.20;312.00;10.90;342.00;14.20;2.90
0.00;23.00;28.30;19.50;75.00;92.00;51.00;2.00;51.00;6.70;50.00;15.30;3.00
1.50;23.60;26.90;21.50;83.00;97.00;64.00;3.60;88.00;9.30;114.00;11.50;2.40
0.00;23.30;28.50;20.00;78.00;96.00;53.00;2.20;85.00;6.10;51.00;16.90;3.30
0.00;23.40;28.20;20.50;79.00;96.00;51.00;2.20;40.00;7.10;85.00;15.80;3.20
0.00;23.30;29.40;18.70;73.00;93.00;45.00;2.00;316.00;6.30;165.00;18.20;3.60
0.00;23.70;31.50;19.00;72.00;95.00;32.00;2.30;295.00;7.60;185.00;18.50;3.80
1.60;22.40;27.70;19.50;80.00;95.00;52.00;1.70;24.00;5.90;56.00;11.60;2.40
