"precipitacion";"temp_med";"temp_max";"temp_min";"humedad_med";"humedad_max";"humedad_min";"vel_viento_med";"dir_viento";"vel_viento_max";"dir_viento_racha_max";"Rs";"ETo"
2.14;17.37;22.5;14.38;86;97.7;64.7;1.27;28.49;5.16;88;6.25;1.55
2.92;16.5;20.3;14.99;77.3;94.4;58.9;1.18;232.5;5.78;265.2;5.26;1.47
0;21.91;30.5;14.4;72.8;94.2;34.45;0.83;108.9;4.23;103.5;14.72;2.74
0;20.52;26.52;17.11;89.5;100;61.66;0.94;113;5.62;105.3;15.35;2.49
0;16;22.15;10.67;65.52;85.6;46.48;1.94;51.89;6.86;78.9;10.57;2.1
0;14.52;19.09;11.93;84.7;96.2;64.69;0.68;231.1;3.03;250.7;7.53;1.06
0;13.72;23.33;6.95;62.84;87.9;29.07;0.59;94;2.6;47.81;10.94;1.34
0;13.35;19.1;3.83;35.93;48.61;22.81;1.73;286.1;5.75;3.98;11.1;2.27
0;15.36;17.65;13.66;97.2;100;88.9;0.42;12.48;2.72;91;3.5;0.69
0.2;7.49;16.43;2.68;89.2;100;45.76;0.56;87.5;3.2;82.3;7.89;0.74
0;10.93;20.09;4.42;63.83;83.3;37.48;0.98;289.8;5.66;337;8.56;1.24
0;10.69;18.57;4.88;80.8;100;49.16;0.8;165.6;2.93;207.3;6.44;0.94
0.2;8.68;16.3;2.56;92.3;100;58.1;0.44;91.8;4.37;100.3;8.14;0.63
0;8.25;16.44;-1.23;48.33;74.3;27.22;2.01;223;7.71;230.4;8.23;1.91
19.9;11.26;13.93;7.21;78.7;100;58.41;2.76;253.9;8.32;279.7;2.39;1.24
0;18.39;23.61;15.51;54.79;65.45;38.01;5.43;245.3;11.38;263.6;7.79;4.77
0.2;10.33;17.1;4.88;71.4;100;38.1;1.65;67.54;7.47;90.3;11.95;1.93
0;19.26;22.55;17.91;55.93;63.91;46.15;6.08;250.5;15.49;251.2;9.4;4.67
7.22;11.64;17.23;8.09;92.6;100;72;1.05;244.8;9.2;297.7;5.89;1.07
0;8.68;14.78;0.7;48.99;74.1;34.97;2.49;251.1;8;232.1;10.69;2.29
18.2;9.29;12.33;7.6;96.6;100;86;1.14;322.1;4.12;344.4;5.04;0.9
0;12.34;18.54;7.75;77.2;93.3;41.34;1.13;250.2;5.7;284.2;13.49;2.24
0.2;9.97;17.42;1.76;75.3;99.5;44.49;1.55;90.9;7.16;91.5;18.91;2.56
86.6;9.27;12.2;6.61;99.6;100;91.9;2.96;60.01;10.53;64.93;1.13;0.56
