"precipitacion";"temp_med";"temp_max";"temp_min";"humedad_med";"humedad_max";"humedad_min";"vel_viento_med";"dir_viento";"vel_viento_max";"dir_viento_racha_max";"Rs";"ETo"
0;21.22;32.07;8.46;31.64;63.56;10.35;2.82;63.49;8.22;46.1;22.51;6.94
0;24.6;37.29;12.33;29.37;52.8;8.88;1.34;84.7;4.67;50.1;22.58;5.77
0;26.02;35.08;15.33;36.2;61.01;14.09;1.56;48.54;5.87;227;20.71;5.56
0;25.22;33.98;15.15;37;59.23;15.97;1.25;100.21;3.01;73.7;18.45;4.78
0;23.43;33.34;11.53;41.69;80.8;12.96;1.7;177.9;9.37;232.2;21.51;5.51
0;19.33;32.14;6.53;37.76;77.1;11.09;1.25;201.2;7.26;220.5;21.17;4.85
0;20.65;30.54;8.26;32.36;55.62;14.3;1.72;149.3;7.74;211.1;13.82;4.62
10.5;18.79;23.26;13.73;67.87;90.5;34.48;2.35;75.4;6.38;255.8;8.09;3.11
14.95;16.01;18.2;13.53;88;93.4;70.7;2.13;84.1;6.52;81.7;1.98;1.29
1.01;17.36;25.46;10.53;73.8;96.2;35.6;1;88.6;4.24;77.8;17.66;3.36
0.4;17.46;26.07;9.93;71.5;96.4;32.87;1.81;163;5.68;217.8;18.79;4.04
0;16.66;23.99;11.26;63.35;86.2;34.6;2.98;52.76;7.1;47.93;20.24;4.59
0;15.09;22.73;8.8;60.78;88.4;28.32;2.99;58.58;7.65;38.33;20.71;4.57
0;14.75;25.2;6.2;56.15;91.7;16.63;1.21;79.5;5.73;76.3;21.72;3.95
0;20.11;29.74;10.93;43.11;80.1;16.63;1.4;210.2;6.48;248.9;18.46;4.35
0;18.46;25.93;11.33;61.09;89.6;36.01;0.91;200.3;3.74;224.6;13.19;2.84
0;18.46;25.93;11.33;61.09;89.6;36.01;0.91;200.3;3.74;224.6;13.19;2.84
0;18.46;25.93;11.33;61.09;89.6;36.01;0.91;200.3;3.74;224.6;13.19;2.84
0;18.46;25.93;11.33;61.09;89.6;36.01;0.91;200.3;3.74;224.6;13.19;2.84
0;18.46;25.93;11.33;61.09;89.6;36.01;0.91;200.3;3.74;224.6;13.19;2.84
0;18.46;25.93;11.33;61.09;89.6;36.01;0.91;200.3;3.74;224.6;13.19;2.84
0;14.2;22.12;3.46;53.01;91.6;24.05;1.19;227.4;5.51;286.1;19.9;3.32
0;18.18;27.4;10.33;56.02;86.1;24.32;2.12;231.8;7.28;226.9;19.05;4.54
0;15.48;24.33;7.06;60.47;93.1;32.06;1.06;247;5.73;227.8;18.55;3.22
0;16.87;28.87;5.8;54.99;90.5;20.04;1.1;212.7;5.64;253.6;19.85;3.8
0;14.83;22.32;8.06;62.38;90.8;40.21;3.47;59.98;9.18;41.85;18.74;4.02
0;11.86;18.72;6.4;54.53;74.3;31.13;4.34;47.63;10.15;31.7;17.59;4.25
0;8.97;18.32;0.19;59.71;93.2;25.85;1.08;28.25;4.45;48.02;15.62;2.52
0;9.36;20.05;-2.08;58.27;92;23.98;0.92;236.6;5.38;216.4;17.57;2.64
0.2;13.65;21.32;4.53;58.73;82.7;32;1.52;256.7;5.96;38.43;15.38;2.98
0;11.66;22.26;1.32;61.38;94.7;24.65;0.89;68.11;4.54;72.4;18.65;2.82
0;13.37;26.46;0.38;47.85;80.3;17.3;0.77;74.9;4.83;326.7;18.22;2.98
0;16.23;27.27;3.86;46.99;75.4;19.37;1.83;57;7.47;75.7;14.69;3.96
0;17.62;26;10.26;56.21;83.5;27.25;2.17;80;5.64;82.5;14.23;3.85
0;16.73;27.4;7.86;54.41;90.9;18.84;1.22;104.7;5.47;308.2;17.55;3.48
0;16.85;27.87;5.46;43.92;73.5;18.57;1.3;163.5;6.79;279.4;16.39;3.54
0;15.74;23.26;8.93;56.1;84.4;27.39;1.83;112.9;6.3;52.85;16.07;3.39
0;13.64;24.26;3.72;60.33;94.2;26.05;0.87;76.6;4.12;216.4;17.14;2.72
0;14.3;26.87;2.39;47.46;86.2;14.3;0.94;87;5.27;263.9;17.35;3.05
0;15.65;28.33;3.99;43.92;73.5;15.96;1.05;122.2;4.75;220;16.82;3.26
0;16.07;27.93;5.6;48.38;74.7;24.72;0.99;87.3;5.09;248.4;15.72;3.01
0;16.23;24.86;8.53;59.9;80.5;36.61;1.47;41.78;6.62;40.23;13.73;2.92
0;16.12;23.13;9.52;63.59;87.8;40.08;0.71;42.81;4.85;290;11.1;2.03
0;17.42;25.87;9.12;65.03;86.6;41.82;1.57;62.3;7.35;57.2;14.74;2.97
0;17.3;27.59;7.33;63.45;93.1;29.99;1.47;59.77;6.34;39.37;15.8;3.25
0;17.39;28.86;8.53;54.54;89;19.97;1.22;82.4;4.78;64.54;15.21;3.24
0;18.2;30.25;6.33;51.98;78.7;20.11;2.1;52.41;7.76;59.49;15.52;4.36
0;15.25;22.99;9;62.42;83.2;37.47;3.86;55.74;9.01;62.98;15.74;3.98
0;12.6;25.46;2.8;42.04;77.9;5.41;1.51;70.5;6.49;45.94;15.77;3.51
0;11.84;27.06;-0.01;36.26;65.21;9.02;0.78;64.7;4.19;33.29;15.76;2.58
0;10.73;26.46;-2.75;42.03;81.3;10.69;0.65;56.3;3.89;297.7;15.48;2.29
0;12.25;27.53;0.8;39.69;66.41;11.69;0.9;82.8;3.24;250.7;15.11;2.73
0;12.43;26.2;0.92;39.12;65.53;16.77;1.34;74.3;6.01;241.3;13.6;3.1
0;14.04;28.33;0.92;38.33;71.3;13.02;1.11;85.9;4.05;229.4;13.83;2.96
0;15.85;27.52;5.66;44.57;76.4;23.71;0.99;70.9;3.79;246;13.79;2.59
0;15.11;28.07;3.92;47.67;81.5;15.3;1.23;87.1;4.85;268.5;13.91;3
0;17.78;30.13;10.19;39.79;55.07;17.5;1.09;93.5;4.65;203.8;11.72;2.97
0;16.88;28;7.86;45.78;78.4;18.1;1.18;118.1;6.83;253.2;12.77;2.8
1.21;14.01;20.21;9.27;67.87;91.6;44.64;1.96;180.9;8.03;201.5;5.27;1.98
8.08;9.88;14.06;7.66;86.4;94.5;62.55;1.07;213.7;4.68;234.7;3.23;1.01
0.2;10.15;15.2;5.79;79.2;94.8;54.59;1.3;226;4.11;225.8;9.61;1.45
0.2;15.42;20.86;11.26;73.7;93.8;43.02;2.04;221.2;6.65;223.4;11.97;2.32
0.4;12.37;17.39;1.46;73.3;92.4;37.28;1.54;237.2;5.8;244;9;1.79
0;6.73;16.11;-1.81;73;95.3;36.94;1.22;62.47;5.45;70.2;12.57;1.66
0.2;7.86;21.46;-1.95;67.53;94.7;25.05;0.52;63.56;2.89;42.78;12.54;1.45
0;11.29;26.12;0.93;56.19;85.3;14.23;0.85;76.6;3.19;59.28;12.75;2.15
0;12.28;25.8;2.72;58;89.5;19.7;0.96;88;3.63;72.4;12.52;2.19
0;11.8;25.26;1.92;57.21;89;18.97;0.85;83.7;2.84;237.1;12.22;1.99
0;12.38;24.66;0.13;61.39;89.2;25.58;1.7;52.08;6.93;55.11;12.01;2.7
0;12.55;18.45;7.53;66.34;88.2;40.95;4.48;48;9.71;28.84;12.19;2.95
0;10.78;18.19;5.4;65.14;83.1;28.8;4.39;51.35;10.25;59.79;12.07;3.39
0;10.46;17.13;4.46;70.3;93.5;48.24;4.27;49.43;9.79;47.06;10.4;2.39
0;7.41;18.32;-0.54;65.18;88.4;34.4;1.59;84.4;4.85;56.11;11.85;1.91
0;9.32;20.65;-0.74;65.01;91.3;29.66;1.05;90.1;3.95;193.2;10.5;1.68
0;10.92;19.19;5.6;68.8;87.6;42.29;1.29;103.8;6.19;189.7;8.9;1.6
3.43;11.14;17.46;4.93;75.8;94.4;46.43;1.22;150.2;6.13;214.3;10.23;1.39
0.81;9.76;14.46;5.06;84.9;94.7;62.28;0.92;23.13;3.8;16.61;4.89;0.93
0;7.66;13.32;-1.81;72.2;93.2;45.03;1.7;26.13;5.77;29.9;8.43;1.34
0.2;3.86;12.26;-3.89;76.8;93.9;44.37;1.76;26.24;7.16;28.85;8.09;1.32
0;3.77;13.46;-4.95;76.4;93.3;45.91;1.11;219.1;4.92;26.68;10.82;1.11
1.41;3.43;11.18;-4.62;78.33;93.6;41.43;1.16;0.57;9.72;43.28;8.11;1.06
0.2;1.71;8.92;-5.08;80;93.6;54.4;1.65;203.8;6.92;40.9;6.73;0.97
0;3.79;13.38;-3.48;83.2;95.5;51.71;0.7;300.4;3.9;300.1;9.18;0.82
0;0.62;13.78;-8.15;68.96;90.3;34.07;0.56;82.6;3.18;240.8;9.96;0.78
0;4.57;14.72;-6.15;71.9;92.3;42.9;1.55;54.62;7.21;38.43;10.08;1.25
0;3.58;10.92;-4.02;64.78;93.1;32.34;3.22;52.2;9.69;32.85;10.3;1.81
0.2;2.67;10.33;-3.89;77;94.2;48.38;2.51;39.22;9.2;16.99;8.46;1.3
0.2;3.17;14.38;-5.15;79.2;95.3;42.56;0.97;46.87;5.21;293.1;10.3;1.04
3.43;10.5;13.32;8.12;84.3;92.1;65.7;1.88;215.4;8.36;221.5;2.74;0.99
0;1.17;8.51;-5.15;80.3;93.5;56.67;1.78;50.48;7.01;26.12;9.27;0.8
0.2;-1.42;9.05;-8.42;82.5;92.3;48.31;0.69;90.9;2.93;249.6;9.03;0.55
0.2;-0.55;10.59;-7.02;80.3;92.5;44.77;1.15;80.4;4.73;241.2;9.11;0.81
0.4;0.24;7.52;-6.28;80.1;93.5;55.74;1.38;50.77;6.49;25.34;7.22;0.69
0;-1.45;6.45;-7.22;78.2;91.9;48.39;1.02;221.6;5.16;10.73;7.76;0.61
0.2;0.04;5.78;-4.15;79.7;92;58.08;1.57;27.67;6.78;50.78;7.22;0.65
0;-2.74;0.85;-5.56;92.9;95.2;90.2;0.64;108.7;2.37;238;4.3;0.29
1.41;2.35;10.45;-4.62;78.5;94.5;43.03;0.99;194.6;4.96;245.4;7.91;0.68
2.22;9.54;10.99;8.45;81.9;89.6;69.24;6.11;224.7;14.83;204.8;0.91;1.4
0;-0.45;6.32;-5.15;84;92;63.29;1.08;216.2;5.23;244.9;7.5;0.46
0.4;4.41;8.19;-3.41;74.3;92.1;50.99;1.69;257.6;5.84;300.7;5.71;0.8
0.2;-0.55;7.32;-7.55;81.1;91.5;51.53;0.89;47.34;4.28;59.51;7.4;0.5
0.2;-0.55;7.32;-7.55;81.1;91.5;51.53;0.89;47.34;4.28;59.51;7.4;0.5
0.2;0.14;7.39;-6.75;82.2;92.8;58.61;0.95;223.9;5.2;242.7;6.8;0.49
0;3.5;8.79;-1.75;73.5;93.3;46.85;3.37;48.91;9.53;31.51;8.18;1.21
0;6.06;13.52;-1.88;76;92.5;51.45;2.57;51.87;7.22;63.89;8.11;1.21
0.2;1.82;13.06;-5.08;82.4;94.1;48.58;1.44;139.7;7.49;38.15;7.99;0.9
0;4.08;10.79;-0.74;80.8;93.5;53.46;1.93;70.7;6.69;77.4;7.86;0.88
0.2;0.45;12.19;-5.35;83.6;94;50.85;0.72;79.3;2.08;65.6;7.89;0.53
2.02;4.74;7.33;1.65;73.5;88.8;58.29;3.64;257.2;13.89;295.5;4.91;1.09
0;9.95;13.86;4.13;76.6;91.3;56.2;2.78;224.1;7.49;228.6;5.63;1.25
0;8.36;10.93;5.93;86.5;92.6;82.5;3.63;234;7.73;244.6;2.31;0.78
0;11.63;13.93;10.26;84.1;89.8;74;4.11;237.9;8.14;249.1;2.94;1.2
0;10.35;12.53;7.72;77.1;91.4;59.75;3.86;227.4;9.26;227.8;3.74;1.39
0;-1.34;5.71;-5.95;82.6;91.3;58.48;0.88;82.6;3.15;314.9;6.84;0.5
1.82;3.42;6.33;0.6;89.1;94.8;75;2.59;223.5;8.64;208.9;2.98;0.67
0;2.82;6.32;-1.41;76.6;90.5;54.54;2.68;244.6;7.3;283.5;8.09;0.93
0;5.13;10.52;-3.22;81.8;95;50.05;1.46;270.6;6.54;246.8;9.17;0.87
0.2;1.47;12.72;-5.08;81.3;93.5;44.64;0.89;87.9;2.83;190.7;9.42;0.81
0.2;1.49;11.85;-5.08;83.4;93.8;53.93;0.83;213.7;4.06;211.5;9.28;0.7
0;3.59;12.06;-5.41;81.8;95.2;52.2;1.82;226.3;6.13;236.2;7.81;1.08
0;6.75;8.79;3.06;83.3;93.1;70.6;1.34;219.5;4.13;235.3;3.08;0.72
0;6.75;8.79;3.06;83.3;93.1;70.6;1.34;219.5;4.13;235.3;3.08;0.72
0.2;2.88;9.25;-0.81;89.3;95.2;64.49;0.47;202.3;2.73;241.7;6.06;0.56
0;1.79;5.99;-1.34;83.2;94.3;66.24;1.56;291.7;5.94;291.3;6.67;0.71
0.2;2.07;7.72;-2.62;76.6;91.8;55.14;2.97;54.28;12.86;29.14;9.56;1.15
0;3.27;12.26;-4.88;74.8;92.1;44.7;1.55;76.8;5.55;58.26;10.31;1.19
0.2;2.7;13.25;-3.48;77.9;93;34.81;0.88;68.9;4.51;50.19;10.7;1.02
0.2;1.65;13.78;-5.68;72.4;92.1;24.79;0.85;75.2;3.84;61.34;10.98;1.12
0;0.9;12.92;-6.95;73.4;91.2;32.07;1.04;66.51;4.17;251.3;10.97;1.17
1.21;0.79;8.52;-3.75;82;92.5;46.58;1.21;250.4;10.33;338;6.41;0.94
0.61;-0.81;4.53;-5.68;81;92;59.63;1.69;4.36;6.9;24.59;8.09;0.8
0.61;-0.81;4.53;-5.68;81;92;59.63;1.69;4.36;6.9;24.59;8.09;0.8
0.61;-0.81;4.53;-5.68;81;92;59.63;1.69;4.36;6.9;24.59;8.09;0.8
0;1.23;3.13;-0.07;79.2;84.9;70;5.6;34.32;11.08;49.08;3.52;1.03
0;-0.47;4.19;-5.75;70.7;89.9;48.8;4.08;34.17;14.22;27.83;7.59;1.27
0;-0.36;3.86;-3.55;73.8;87.4;47.13;2.28;9.06;8.78;31.71;6.17;1.06
0;-2.02;5.11;-8.68;73.2;89.7;45.66;1.19;23.64;6.85;353.4;8.61;0.89
0.4;-1.27;5.92;-8.95;82.1;92;64.04;1.28;98.7;4.59;183.6;6.71;0.76
0;1.09;8.51;-7.02;73.7;91.2;40.17;0.94;248.9;5.66;310.9;10.48;1.01
0;1.11;6.25;-5.48;77.1;91.1;50.4;1.48;33.45;5.74;58.87;7.21;0.99
3.43;6.95;8.53;5.4;87.9;90.8;85.6;4.04;232.2;7.94;239.9;1.94;0.79
0;9.73;13.19;7.46;85.4;93.2;70.2;1.94;216.7;5.73;218.7;4.26;1.08
0;5.69;9.52;1.46;78.9;94.7;56.27;2.81;47.22;9.32;43.56;7.85;1.35
0;4.45;10.04;-1.26;74.26;89.9;56.23;2.35;42.1;5.65;39.38;9.22;1.37
0;6.23;10.73;1.93;76.5;91.7;55.41;1.27;348.9;5.95;31.04;5.96;1.11
0;5.85;11.45;1.06;74;91.8;48.98;3.14;39.74;10.55;22.49;10.18;1.78
0;2.81;7.19;-1.28;69.09;92.6;52.14;4.3;39.27;10.82;26.77;7.31;1.5
0;-0.02;6.45;-5.68;64.47;88.2;37.96;2.72;44.81;9.35;43.1;13.86;1.63
0;-1.55;8.98;-9.35;63.42;88.3;23.32;1.07;55.48;5.62;46.34;15.1;1.45
0;-1.14;11.05;-10.22;61.66;88.9;20.11;0.8;82.2;4.22;80.3;15.21;1.43
0;-0.01;12.59;-9.95;61.46;87.5;23.65;0.72;9.39;4.1;304.2;15.12;1.44
0;1.69;14.13;-9.82;52.24;89.3;10.69;2.79;54.91;8.76;44.92;15.88;3
0;-0.51;6.19;-6.35;51.47;91.8;20.12;2.55;48.39;8.08;48.53;11.94;1.82
7.88;7.56;14.26;1.92;76.8;91.8;59.54;3.2;215;14.51;241.4;7.43;1.74
7.68;6.77;11.4;3.46;79.6;89.8;60.15;3.86;219.3;8.57;232.4;7.12;1.67
6.06;6.55;10.12;3.46;75.9;92.5;49.38;2.37;230;7.54;209.1;12.31;1.75
5.05;4.73;7.93;2.06;85.2;92.5;67.04;2.34;234;10.46;228.2;6.29;1.14
0.2;4.74;9.66;0.46;73.7;89.5;48.45;4.01;236.3;9.5;238.9;12.31;2
0;3.78;9.72;-1.48;72.4;90.6;40.77;1.8;221;6.08;252.1;14.61;1.8
0.81;7.73;12.4;3.13;78.8;91;58.1;1.84;201.9;7.63;230.2;7.37;1.47
19.19;9.3;13.13;5.6;81.4;93.2;56.01;3.02;215.8;8.74;227.2;6.71;1.74
0.61;6.93;10.33;5.33;71.2;86.5;53;6.09;223.5;14.55;251.6;11.39;2.28
0.81;6.92;10.93;4.19;73.1;90.7;46.92;3.84;239.5;8.74;225.2;11.66;2.16
5.45;7.33;13.33;3.59;83.1;93.9;59.2;1.87;234;6.65;241.1;8.68;1.57
4.04;5.96;10.59;3.79;77.7;88;51.26;4.59;228.9;11.78;225.6;11.97;2.19
6.67;3.38;8.46;0.12;78.7;94.3;43.85;2.07;237.4;6.89;257.8;8.19;1.55
0;4.95;11.32;0.06;63.64;85.7;35.42;2.25;249;6.57;311.3;17.88;2.41
4.65;2.41;6.67;-1.01;75.6;90.7;36.5;2.91;246.3;11.85;331.9;8.39;1.75
0.2;1.34;5.92;-4.02;72.5;90;58.69;3.97;8.42;12.14;34.27;10.6;1.5
0;2.39;7.59;-0.21;63.49;78.1;44.72;4.29;28.12;10.63;40.63;13.54;2.21
0;2.74;9.32;-3.15;60.64;84;34.69;1.65;329.5;6.76;33.7;19.87;2.22
6.46;5.82;11.86;-3.14;77.4;89.9;65.63;3.29;226;13.09;315.2;8.08;1.58
1.21;4.07;8.86;0.06;71.8;86.1;53.81;4.2;259.4;12.13;283.5;9.82;1.9
0.2;4.31;8.52;-0.68;71.7;89.1;49.39;1.76;268.5;8.09;282.3;9.84;1.59
0.61;6.06;12.42;-1.23;63.37;88.5;29.36;1.31;255.41;3.42;300.1;17.71;2.35
0;8.05;18.26;-0.48;70.7;93.8;34.41;1.44;250.6;6.1;266.9;20.57;2.93
0.4;8.63;17.27;-1.75;66.26;91.8;28.33;2.46;253.7;8.79;235.1;19.91;3.36
0.2;7.92;12.66;4.73;61.24;90;32.74;3.52;236.7;12.56;246.4;19.78;3.12
5.66;3.89;9.87;0.46;72.8;90.5;39.37;4.93;233.3;11.56;252;12.77;2.51
0;5.42;11.92;0.79;64.67;87.5;33.08;3.03;261.2;10.53;247.2;19.87;2.92
0;9.07;18.47;-0.48;62.63;90.5;36.55;1.15;158.6;4.57;203;17.46;2.67
2.22;10.11;17.94;3.4;69.09;89.7;38.49;2.46;206.2;8.97;252.4;11.85;2.82
2.63;9.21;14.87;5.73;75.1;89.5;45.97;4.65;219.3;12.27;228.1;12.85;2.92
1.01;8.23;13.27;2.26;74.2;89.8;57.08;4.31;227.7;10.65;246.7;12.2;2.32
0;7.81;17.26;-1.68;68.31;93.8;25.86;0.79;161.1;4.96;207;20.41;2.71
0.2;10.88;21.86;-0.21;64.61;91.2;31.53;2.19;191.4;8.86;201.7;20.81;3.88
10.71;6.36;8.33;3.26;85.7;92.2;77.6;0.59;231.8;3.98;243.7;4.49;0.93
1.64;6.88;12.08;2.75;79.74;94.8;35.13;1.59;240.5;4.29;227.2;12.51;2.16
13.74;4.97;7.13;2.06;84.6;91.9;68.38;1.3;266.9;6.54;254.7;7.54;1.23
21.82;4.29;8.13;1.26;85.6;91.6;72.9;3.03;219.5;8.4;201.8;7.43;1.28
0.2;5.3;11;1.39;71.2;87.5;51.73;2.01;297.5;8.36;296.3;7.99;1.73
3.03;6.41;11.26;0.4;77.1;93.9;50.19;1.4;219.6;4.5;250.1;10.57;1.78
0;8.16;15.46;2.26;76;95.2;44.3;0.55;215.7;3.95;241.3;19.17;2.48
12.12;9.5;14.53;3.8;84.2;92.5;61.21;1.79;244.3;5.85;276.9;8.85;1.8
0.2;8.14;13.93;2.86;76.5;92.6;48.45;1.17;252.7;5.44;279.6;15.27;2.28
0;10.29;20.59;0.26;70.3;93.9;30.59;0.64;104.3;2.85;286.4;23.7;3.25
0;14.37;24.66;3.4;63.4;93.6;26.19;0.84;79.7;4.48;242.7;23.89;3.82
0;15.69;22.26;6;55.61;90.7;29.93;2.02;88.2;7.4;99;23.61;4.33
1.62;14.78;21.27;9;60.17;83;34.54;2.26;89.6;7.81;81.2;23.24;4.31
0;12.12;19.41;5.86;69;91.1;38.29;1.13;91.3;5.5;78.3;13;2.59
10.3;12.04;22.46;5.26;77.9;94;38.61;0.81;71.8;6.91;159.9;17.42;2.97
0;14.44;23.19;5.86;73.2;94.4;35.87;1.01;69.08;5.92;57.42;21.62;3.64
0;17.29;26.4;9.73;58.33;88;23.58;1.23;74.2;5.59;73.1;23.55;4.46
0;14.31;24.15;6.62;72.74;93.1;49.65;3.01;43.87;7.67;44.6;23.31;4.4
0.2;13.59;21.59;6.93;71.9;95.5;43.29;2.1;46.61;6.88;49.08;23.47;4.03
1.63;13.67;19.47;6.73;71.5;99.8;41.96;1.7;249.6;6.23;280.5;21.79;3.6
0;9.44;15.46;4.26;72.2;99.8;42.51;1.71;218.8;6.58;243.4;17.98;2.85
1.02;6.84;12.26;1.32;71.9;93.3;48.79;2.83;227.6;9.92;232.2;14.21;2.43
0.41;4.37;9.33;-1.88;78.2;98.2;52.47;1.59;243.3;7.27;216.3;13.71;1.92
0;5.76;13.39;-2.61;69.41;98.3;34.81;1.16;49.01;5.89;58.01;21.61;2.84
0.41;9.09;14.93;1.67;70.8;97;36.16;1.3;232.8;5.32;243.4;17.36;2.76
0;8.28;12.86;4.6;67.86;99.2;46.58;4.36;50.37;10.67;61.42;19.87;3.03
0;8.43;14.53;2.86;63.96;80;46.78;5.94;48.31;11.27;57.98;24.24;3.86
0;11.72;20.86;3.66;68.25;92.5;43.16;2.65;64.15;7.63;34.63;23.01;4.09
0;16.18;24.13;6.33;61.08;95.7;29.79;1.5;78.9;6.52;52.18;23.91;4.43
1.63;15.23;24.73;5.13;70.1;98.5;33.47;0.99;71.6;6.42;66.23;22.61;3.97
0.2;14.19;22.93;5.66;77.3;99.9;41.75;2.17;54.09;8.73;35.39;22.55;4.18
0;14.23;21.66;6.06;69.64;94.8;43.96;2.24;49.38;8.7;53.72;20.94;3.93
0;11.72;18.07;1.26;63.89;95.7;39.83;3.33;53.22;8.52;47.84;25.17;4.16
0;12.68;22.79;-0.54;69.89;98.4;43.29;1.19;218.4;6.65;247.7;20.12;3.51
0.2;10.47;16.06;-0.21;59.37;91.9;26.53;1.97;265.3;7.45;52.39;20.65;3.56
0.2;6.83;15.4;-3.67;64.36;97.5;33.41;1.45;247.5;6.39;290.4;17.65;2.86
0;10.08;16.26;4.06;64.09;94.4;32.28;2.07;39.2;8.39;51.81;19.45;3.42
0;10.95;19.87;1;54.56;91.1;34.35;3.77;48.42;9.84;51.43;24.82;4.68
0;13.06;22;4.06;54.69;88;37.28;3.09;58.57;7.84;22.68;25.18;4.82
8.57;13.18;22.73;5.6;73.3;98.3;35.94;1.44;82.5;6.28;7.02;17.56;3.53
2.45;12.85;20.4;7.86;84.7;99.6;47.71;1.15;74;5.27;67.07;15.68;2.89
0;15.03;22.4;7.6;66.29;97.9;36.14;2.11;61.66;5.94;44.5;23;4.38
0;14.63;23.19;6.4;63.47;94.1;30.19;1.46;84.8;5.4;164.6;24.5;4.43
4.28;15.07;22.19;10.33;73.2;95.8;37.68;1.23;170.2;7.36;48.96;19.73;3.69
0;15.54;22.93;8;71.7;99.8;39.28;0.79;68.61;4.23;6.55;22.22;3.79
12.44;15.16;21.81;9.4;80;99;52.32;1.1;68.19;4.85;42.71;13.97;2.78
5.3;16.59;23.66;9.6;76.6;98.7;42.35;1.4;72;8.96;243.1;17.5;3.58
10.2;12.76;15.68;8.93;91.2;99.7;78.3;1.35;71.2;6.68;72.7;5.56;1.32
6.94;12.67;18.94;7.4;82.7;100;50.11;0.79;165.6;4.93;239.8;18.23;2.99
0;14.76;23.06;5.73;74.8;99.8;39.68;1.13;41.36;6.04;43.75;23.73;4.08
6.73;13.35;19.2;10.27;89.4;99.7;61.14;1.6;61.8;7;42.6;12.1;2.41
0.2;14.03;20.8;10.53;83.2;99.8;53.04;0.79;190;6.47;206.6;19.05;3.22
2.45;14.09;19.04;9.13;86.18;99.8;58;1.12;220.1;5.09;229.8;17.05;2.94
0;14.75;19.07;10.73;76.4;99.8;49.84;0.82;235.9;3.55;210.3;20.37;3.38
0.2;15.6;22.33;8.4;72.7;99.8;39.61;1.38;102.2;6.76;248.5;23.51;4.17
0;16.06;22.67;11.34;74;98.3;42.29;0.93;86.2;5.57;49.9;18.56;3.47
3.47;15.26;22.8;10.07;79.7;98.7;46.96;1.04;230;4.2;276;18.08;3.38
3.06;12.47;17;8.33;76.3;99;52.26;1.53;223.6;8.76;207.4;13.99;2.62
6.73;10.34;15.33;7.47;88.6;99.5;60.35;0.9;220.1;5.23;320.6;12.86;2.18
0.2;13.45;18.97;7.86;76.2;99.8;47.84;0.81;1.97;5.78;326.8;21.26;3.42
0.2;14.65;18.87;11.46;81.9;98.5;51.79;1;218.5;5.19;211.3;13.79;2.65
7.34;12.29;15.47;9.45;89.4;99.9;58.75;0.37;197.5;3.04;209.3;6.65;1.46
3.06;12.9;17.05;9.45;86.7;100;56.87;0.93;172.6;4.28;208.5;12.78;2.34
9.79;13.54;16.47;10.94;88.7;99.6;61.94;0.97;217.4;4.08;61.87;11.21;2.14
1.22;14.42;19.58;9.68;83.5;99.9;52.05;1.08;202.9;6;57.69;14.96;2.81
0;13.94;19.41;8.01;74.1;100;44.97;2.21;52.18;7;56.1;23.53;4.02
0;15.14;22.6;7.25;68.9;100;40.29;1.83;52.45;6.31;52.18;26.27;4.61
0;16.42;24.73;6.87;72.1;99.5;45.16;2.06;58.71;7.01;53.04;24.73;4.66
0;17.35;24.93;8.73;65.05;98.5;29.53;2.04;54.23;6.59;59.69;27.07;5.3
0;17.34;24.53;9.33;61.37;92;28.4;2.25;59.88;5.68;41.47;27.07;5.42
0;16.92;24.67;6.67;69.02;99.3;44.37;3.23;60.36;8.08;56.64;26.94;5.22
0;18.99;28.47;10.47;67.04;98.3;33;1.43;63.72;4.98;41.95;26.16;5.24
0;22.63;31.41;11.74;62.03;99.1;29.93;0.92;63.31;3.42;66.21;25.78;5.22
0;22.8;30.47;17.08;63.46;88.8;39.14;1.9;49.1;7.12;49.63;21.89;5.29
0;21.46;29.21;14.8;69.02;97.1;40.68;2.54;60.63;6.52;51.42;25.94;5.79
0;20.98;30.81;12.07;59.99;96.5;28.86;1.74;65.36;4.94;32.16;25.9;5.8
0;21.79;33.21;10.34;57.16;94.5;27.86;1.28;65.48;4.89;56.63;25.18;5.61
0;22.31;33.48;10.21;52.89;88.2;24.18;1.24;65.85;4.16;60.16;25.28;5.68
1.22;21.75;33.88;11.54;63.14;92.7;25.58;0.81;69.22;6.38;145.6;22.02;4.81
0;17.5;24.47;9;69.53;99.9;42.16;0.98;219.2;4.81;220;18.4;3.6
0;17.96;27.27;9.27;68.4;99.7;34.2;0.67;224.2;7.32;214.6;23.78;4.31
0;17.39;25.41;8;66.81;99.8;34.21;1.37;221;6.82;240.9;22.61;4.43
0;17.56;25.01;9.34;64.75;98.6;34.94;1.17;46.96;4.82;353.5;18;3.76
11.22;19.76;28.27;11.14;62.09;96.1;31.27;1.86;65.39;5.43;80.2;20.17;4.82
7.14;20.1;30.21;13.88;71.9;96.9;33.53;1.73;74.7;6.91;56.37;18.67;4.75
0.61;20.87;30.61;14.47;67.42;95.8;30.46;1.84;77.5;6.92;20.12;21.76;5.33
0.2;21.29;29.34;12.74;62.22;96.7;33.53;2.26;59.15;6.73;53.97;24.98;5.7
0;21.23;29.07;12.67;58.26;94;29.66;1.82;57.56;4.93;70.5;25.09;5.53
1.02;19.21;26.07;13.68;62.67;90.2;32.73;2.7;53.03;8.9;17.93;21.16;5.17
