"precipitacion";"temp_med";"temp_max";"temp_min";"humedad_med";"humedad_max";"humedad_min";"vel_viento_med";"dir_viento";"vel_viento_max";"dir_viento_racha_max";"Rs";"ETo"
0;20.67;25.43;14.79;73;87.8;48.42;1.28;89.2;5;111.7;11.89;2.45
0;19.89;28.96;12.59;64.89;92.4;33.62;0.65;274.5;3.92;278.3;12.79;2.33
0;19.39;26.43;12.73;68.48;96.8;27.81;1.09;35.04;5.43;133.3;16.48;2.84
0.2;18.45;25.23;11.99;80.6;95.4;55.29;0.72;274.9;3.76;93.9;16.24;2.36
0;18.68;25.63;13.33;86.7;100;56.7;0.49;279.4;2.85;63.84;11.02;1.82
0.2;11.9;19.66;6.27;86.9;98.8;52.61;0.32;262.6;2.31;89.2;10.63;1.1
0;11.95;20.5;2.8;56.99;90.3;27.15;0.84;291.4;5.09;245.7;12.63;1.64
0;14.34;23.76;8.26;83.5;97.2;44.42;0.5;270;3.12;121;10.13;1.37
8.43;11.02;14.32;6.39;78;93.5;63.72;1.55;7.49;8;77.8;3.95;1.1
0;19.99;25.03;13.98;40.12;62.12;30.01;1.8;323.3;6.77;338.5;9.2;2.82
7.5;8.22;11.45;4.13;93.4;98;79.2;0.39;277.3;2.06;308.6;2.41;0.58
0;13.24;21.23;7;89.3;99.9;61.83;0.53;273.6;2.93;128.6;10.97;1.12
0;12.21;22.3;3.6;60.2;87.6;24.35;0.67;267.5;3.53;187.1;11.8;1.39
0;15.46;24.77;5.54;55.62;87.2;27.41;0.88;289.5;3.97;290.8;12.12;1.71
0;16.59;23.7;10.4;75.1;97.9;46.43;0.88;257.2;4.12;280.2;11.35;1.53
0;7.78;14.29;1.69;55.06;92.3;33.37;1.38;262.8;6.64;7.57;10.29;1.33
