"precipitacion";"temp_med";"temp_max";"temp_min";"humedad_med";"humedad_max";"humedad_min";"vel_viento_med";"dir_viento";"vel_viento_max";"dir_viento_racha_max";"Rs";"ETo"
0;20.38;25.28;16.78;69.22;86.4;47.85;1.02;265.5;4.63;282.4;15.95;2.78
0;20.91;25.28;17.99;72.5;88.5;54.54;0.87;236.5;4.26;268.6;16.54;2.74
0;22.93;25.24;19.94;54.59;61.88;45.57;5.14;55.82;10.83;35.71;9.35;4.9
0;21.9;25.81;18.87;65.78;82.5;50.29;0.8;74;3.41;136.7;18.17;2.95
0.4;18.14;20.74;15.31;69.27;87.4;50.69;3.03;260.4;9.37;230.5;18.44;3.33
0;21.59;26.17;17.34;53.64;74.8;31.34;1.89;70.1;6.01;90.1;19.33;3.96
0;20.24;24.85;16.79;83;99.5;43.19;1.19;281.3;5.17;259.7;13.36;2.58
0;21.34;25.97;17.74;64.84;87.7;43.18;0.82;67.7;5.16;29.02;15.16;2.67
0;20.71;24.92;16.32;71.6;97.1;44.2;2.37;271.3;8;284;16.52;3.39
0;19.78;25.18;16.4;71.7;90;51.12;0.58;294.2;3.04;259.7;18.44;2.72
0;21.42;26.51;18.08;75.9;93.7;58.21;0.85;263;3.66;245.2;15.89;2.68
0;20.33;25.52;17.29;71.4;93.7;54.84;0.73;64.38;2.79;68.11;18.36;2.82
0;20.63;24.91;17.33;72.8;92.8;57.52;0.66;80.3;3.8;103.7;16.46;2.58
0;10.66;13.53;8.83;45.34;74;24.78;1.33;321.1;8.11;9.9;8.2;1.73
0;19.45;24.32;15.28;48.77;85.1;22.59;1.5;23.8;4.97;263.3;13.53;2.58
0.8;15.93;19.44;12.59;74.4;91.2;52.75;1.45;275.4;6.47;239;9.77;1.7
0;16.6;20.56;13.94;60.36;87.7;24.57;1.12;0.28;4.64;205.6;14.02;2.01
0.2;14.56;19.04;12.33;43.17;71.1;16.92;1.31;310.1;7.42;286.9;6.39;2.14
0;19.26;23;15.96;38.65;69.84;24.54;2.58;62.55;6.81;84.1;15.05;3.48
0;17.17;21.14;14.43;62.49;78.3;50.32;1.73;72.7;6.19;117.4;11.74;2.17
0;14.02;19.12;9.59;72.4;84.6;53.78;1.11;57.05;4.68;117.8;14.98;1.7
0;16.02;21.6;12.01;42.96;66.54;22.31;1.06;309.1;4.61;230.9;15.36;2.11
0;14.87;19.8;11.41;47.04;62.01;30.64;1.4;354.8;6.78;260.9;13.75;2.24
0;14.92;20.33;11.35;68.12;83.5;45.74;0.74;343;3.13;230.4;13.82;1.61
0;15.35;18.26;12.36;79;100;57.07;1.81;304.8;7.7;255.4;13.26;1.74
0;16.89;21.41;13.37;57.11;72.7;42.72;1.18;311.8;4.68;227.7;11.86;1.97
0;13.68;18.94;10.74;59.34;80.3;40.88;1.05;312.1;5.36;239.5;13.71;1.77
0;17.66;22.77;13.98;73.4;98;41;0.62;68.47;3.51;82.7;15.4;1.74
0;16.07;20.75;13.44;66.17;84.4;47.83;0.7;64.24;2.76;82;11.83;1.54
0;14.42;18.53;10.07;54.51;69.5;39.52;1.1;280.3;4.99;289.3;14.23;1.83
0;14.39;18.75;10.41;63.96;91.9;37.63;1.1;288.1;4.77;253.1;11.11;1.68
0;13.23;15.82;11.85;50.31;57.88;41.48;3.25;43.42;8.03;45.92;9.76;2.65
0.2;12.62;15.28;11.12;73.4;86.5;62.52;2.58;261.2;8.08;243.2;7.9;1.47
0.6;12.02;16.28;8.95;61.47;83;43.06;1.53;6.72;5.96;101.4;10.7;1.48
0;13.43;16.09;10.39;66.28;79.7;52.28;1.48;68.73;5.36;59.56;5.59;1.35
0;12.43;15.14;9.64;42.54;64.88;32.04;2.4;66.66;7.07;100.2;12.13;2.16
0;12.4;16.16;8.49;37.42;50.77;19.21;2.67;49.76;9.22;94.1;12.34;2.74
0;15.05;19.37;11.94;61.55;75.3;40;0.9;59.25;3.41;176.1;10.29;1.32
